icao24,callsign,estdepartureairport,estarrivalairport,firstseen,lastseen,takeofftime,landingtime,takeofflatitude,takeofflongitude,landinglatitude,landinglongitude
e48b64,TAM3004 ,SBSP,SBBR,1723980580,1723985254,,,,,,
e48986,GLO1442 ,SBSP,SBBR,1723985108,1723989740,,,,,,
e48273,TAM3008 ,SBSP,SBBR,1723988370,1723993138,,,,,,
e49f5a,AZU6002 ,SBSP,SBBR,1723997802,1724002666,,,,,,
e48be3,TAM3010 ,SBSP,SBBR,1724000827,1724005558,,,,,,
e4926f,GLO1452 ,SBSP,SBBR,1724001845,1724006448,,,,,,
e49697,TAM3192 ,SBSP,SBBR,1724004214,1724017818,,,,,,
e483be,GLO9049 ,SBSP,SBBR,1724004756,1724018468,,,,,,
e48dc2,TAM3012 ,SBSP,SBBR,1724006803,1724011564,,,,,,
e48874,PPFJA   ,SBSP,SBBR,1724009350,1724014048,,,,,,
e4988c,GLO1454 ,SBSP,SBBR,1724010494,1724015151,,,,,,
e4944e,TAM3472 ,SBSP,SBBR,1724011718,1724021021,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1724015694,1724020588,,,,,,
e4988b,GLO1456 ,SBSP,SBBR,1724015955,1724020825,,,,,,
e48b66,TAM3176 ,SBSP,SBBR,1724016515,1724029181,,,,,,
e48eff,GLO1460 ,SBSP,SBBR,1724017849,1724022631,,,,,,
e48be3,TAM3609 ,SBSP,SBBR,1724018790,1724023548,,,,,,
e48ad4,TAM3846 ,SBSP,SBBR,1724019083,1724024058,,,,,,
e48053,TAM4736 ,SBSP,SBBR,1724020929,1724025717,,,,,,
e49529,GLO1464 ,SBSP,SBBR,1724024357,1724028983,,,,,,
e493c5,AZU6008 ,SBSP,SBBR,1724024464,1724029309,,,,,,
e495db,TAM3018 ,SBSP,SBBR,1724024689,1724029635,,,,,,
e4950e,GLO1472 ,SBSP,SBBR,1724026553,1724031386,,,,,,
e49aaa,TAM4554 ,SBSP,SBBR,1724028438,1724033113,,,,,,
e47fa6,TAM3022 ,SBSP,SBBR,1724030341,1724035177,,,,,,
e48c4c,TAM3000 ,SBSP,SBBR,1724058786,1724063534,,,,,,
e48395,GLO1400 ,SBSP,SBBR,1724059060,1724063843,,,,,,
e49956,GLO1430 ,SBSP,SBBR,1724061050,1724065677,,,,,,
e48045,TAM4650 ,SBSP,SBBR,1724062001,1724066696,,,,,,
e49591,AZU6011 ,SBSP,SBBR,1724063656,1724068400,,,,,,
e47f41,        ,SBSP,SBBR,1724063780,1724069399,,,,,,
e494bb,GLO1440 ,SBSP,SBBR,1724065684,1724070382,,,,,,
e48fc2,TAM3537 ,SBSP,SBBR,1724066191,1724070831,,,,,,
e490f1,TAM3006 ,SBSP,SBBR,1724066945,1724071877,,,,,,
e495d8,AZU6000 ,SBSP,SBBR,1724069954,1724075035,,,,,,
e48950,TAM3004 ,SBSP,SBBR,1724072100,1724076913,,,,,,
e48ad4,TAM4700 ,SBSP,SBBR,1724075101,1724079745,,,,,,
e48db1,GLO1206 ,SBSP,SBBR,1724075582,1724080304,,,,,,
e480f9,TAM3008 ,SBSP,SBBR,1724078254,1724083179,,,,,,
e48fb7,GLO1444 ,SBSP,SBBR,1724081062,1724085646,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1724081922,1724086919,,,,,,
e49439,PRSMG   ,SBSP,SBBR,1724085215,1724089842,,,,,,
e47fa6,TAM3609 ,SBSP,SBBR,1724088002,1724092644,,,,,,
e48273,TAM3108 ,SBSP,SBBR,1724088607,1724093260,,,,,,
e495d8,AZU6004 ,SBSP,SBBR,1724089442,1724094659,,,,,,
e4819c,TAM3709 ,SBSP,SBBR,1724090046,1724104415,,,,,,
e495c6,GLO9049 ,SBSP,SBBR,1724091181,1724105065,,,,,,
e48950,TAM3581 ,SBSP,SBBR,1724092523,1724097279,,,,,,
e4948b,AZU6006 ,SBSP,SBBR,1724093558,1724098493,,,,,,
e48b65,TAM3104 ,SBSP,SBBR,1724096834,1724106705,,,,,,
e481d8,GLO1454 ,SBSP,SBBR,1724097331,1724101992,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1724101178,1724106078,,,,,,
e48c03,GLO1456 ,SBSP,SBBR,1724103751,1724108445,,,,,,
e483dd,TAM3012 ,SBSP,SBBR,1724103880,1724108744,,,,,,
e491ef,TAM3176 ,SBSP,SBBR,1724104655,1724117022,,,,,,
e49c0d,PPAFL   ,SBSP,SBBR,1724105705,1724110665,,,,,,
e47fa6,TAM4736 ,SBSP,SBBR,1724106233,1724110745,,,,,,
e494bb,GLO1460 ,SBSP,SBBR,1724106712,1724111503,,,,,,
e4894f,TAM3018 ,SBSP,SBBR,1724107504,1724112323,,,,,,
e4803d,TAM4546 ,SBSP,SBBR,1724110398,1724115071,,,,,,
e4988e,GLO1464 ,SBSP,SBBR,1724110738,1724115439,,,,,,
e49cab,GLO1472 ,SBSP,SBBR,1724112575,1724117336,,,,,,
e4948b,AZU6008 ,SBSP,SBBR,1724114846,1724119481,,,,,,
e48199,TAM3022 ,SBSP,SBBR,1724114938,1724119810,,,,,,
e48f02,GLO1400 ,SBSP,SBBR,1724145649,1724150569,,,,,,
e49b53,GLO1430 ,SBSP,SBBR,1724146556,1724151338,,,,,,
e499c1,PPCMK   ,SBSP,SBBR,1724148293,1724153153,,,,,,
e4869f,PRFNE   ,SBSP,SBBR,1724149093,1724154008,,,,,,
e492a6,AZU6011 ,SBSP,SBBR,1724150933,1724155799,,,,,,
e48e09,GLO1440 ,SBSP,SBBR,1724152614,1724157441,,,,,,
e48c4c,TAM3006 ,SBSP,SBBR,1724153501,1724158280,,,,,,
e49a87,AZU6000 ,SBSP,SBBR,1724156280,1724161274,,,,,,
e48595,PRDHP   ,SBSP,SBBR,1724157140,1724162644,,,,,,
e482c0,GLO1442 ,SBSP,SBBR,1724158214,1724162993,,,,,,
e48dc2,TAM3004 ,SBSP,SBBR,1724158772,1724163654,,,,,,
e49104,GLO1206 ,SBSP,SBBR,1724160278,1724165008,,,,,,
e48273,TAM4700 ,SBSP,SBBR,1724162164,1724166913,,,,,,
e49764,TAM3008 ,SBSP,SBBR,1724163954,1724168693,,,,,,
e49524,GLO1444 ,SBSP,SBBR,1724165441,1724170371,,,,,,
e48ad5,TAM4650 ,SBSP,SBBR,1724167545,1724172655,,,,,,
e49608,AZU6002 ,SBSP,SBBR,1724168014,1724173375,,,,,,
e48eb5,PPCGG   ,SBSP,SBBR,1724171644,1724180436,,,,,,
e490ed,TAM3609 ,SBSP,SBBR,1724174346,1724179256,,,,,,
e49a87,AZU6004 ,SBSP,SBBR,1724174958,1724179919,,,,,,
e48b65,TAM3709 ,SBSP,SBBR,1724176367,1724190118,,,,,,
e486c1,TAM3581 ,SBSP,SBBR,1724177924,1724182720,,,,,,
e4954b,PPVSS   ,SBSP,SBBR,1724179376,1724183927,,,,,,
e492a6,AZU6006 ,SBSP,SBBR,1724179883,1724184791,,,,,,
e4988e,GLO1795 ,SBSP,SBBR,1724180562,1724192937,,,,,,
e495ea,PRBDB   ,SBSP,SBBR,1724180794,1724185836,,,,,,
e491c3,GLO1454 ,SBSP,SBBR,1724183324,1724187965,,,,,,
e49aaa,TAM3104 ,SBSP,SBBR,1724183545,1724193375,,,,,,
e49608,AZU4524 ,SBSP,SBBR,1724186380,1724191278,,,,,,
e48396,GLO1456 ,SBSP,SBBR,1724187750,1724192656,,,,,,
e48199,TAM3012 ,SBSP,SBBR,1724188723,1724193630,,,,,,
e48ce7,TAM3176 ,SBSP,SBBR,1724188924,1724202352,,,,,,
e48e09,GLO1460 ,SBSP,SBBR,1724190397,1724195236,,,,,,
e48045,TAM4736 ,SBSP,SBBR,1724193054,1724197820,,,,,,
e485b2,TAM3018 ,SBSP,SBBR,1724193348,1724198352,,,,,,
e49955,GLO1464 ,SBSP,SBBR,1724196248,1724201180,,,,,,
e49220,TAM4546 ,SBSP,SBBR,1724196398,1724201064,,,,,,
e48e92,GLO1472 ,SBSP,SBBR,1724198395,1724203198,,,,,,
e49764,TAM3022 ,SBSP,SBBR,1724200113,1724205137,,,,,,
e492a6,AZU6008 ,SBSP,SBBR,1724200665,1724205485,,,,,,
e49511,GLO1400 ,SBSP,SBBR,1724231610,1724236811,,,,,,
e495db,TAM3000 ,SBSP,SBBR,1724232030,1724237069,,,,,,
e49889,GLO1430 ,SBSP,SBBR,1724233668,1724238629,,,,,,
e47f41,        ,SBSP,SBBR,1724233803,1724239825,,,,,,
e49279,PRHRO   ,SBSP,SBBR,1724234857,1724240716,,,,,,
e494b3,AZU6011 ,SBSP,SBBR,1724236904,1724241749,,,,,,
e492d2,PRFVF   ,SBSP,SBBR,1724237215,1724243343,,,,,,
e486c1,TAM3537 ,SBSP,SBBR,1724238094,1724242763,,,,,,
e47e7f,GLO1440 ,SBSP,SBBR,1724238534,1724243459,,,,,,
e48fc2,TAM3006 ,SBSP,SBBR,1724239556,1724244438,,,,,,
e4872b,PPCOA   ,SBSP,SBBR,1724241202,1724245783,,,,,,
e495fc,AZU6000 ,SBSP,SBBR,1724242184,1724247107,,,,,,
e4814b,GLO1442 ,SBSP,SBBR,1724243716,1724248589,,,,,,
e4827c,TAM3004 ,SBSP,SBBR,1724244548,1724249749,,,,,,
e48ce7,TAM4700 ,SBSP,SBBR,1724247496,1724252397,,,,,,
e491f0,TAM3008 ,SBSP,SBBR,1724250707,1724255519,,,,,,
e47d27,PTOVU   ,SBSP,SBBR,1724250897,1724255668,,,,,,
e4952d,GLO1444 ,SBSP,SBBR,1724251791,1724256529,,,,,,
e49608,AZU6002 ,SBSP,SBBR,1724253816,1724258724,,,,,,
e48273,TAM3108 ,SBSP,SBBR,1724258100,1724263037,,,,,,
e48ec6,TAM3609 ,SBSP,SBBR,1724260042,1724265139,,,,,,
e49b51,GLO1452 ,SBSP,SBBR,1724260786,1724265586,,,,,,
e495fc,AZU6004 ,SBSP,SBBR,1724260931,1724266128,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1724262369,1724267229,,,,,,
e48198,TAM3709 ,SBSP,SBBR,1724263117,1724277107,,,,,,
e49907,TAM3581 ,SBSP,SBBR,1724264505,1724269509,,,,,,
e493b9,AZU6006 ,SBSP,SBBR,1724266606,1724271567,,,,,,
e4988d,GLO1795 ,SBSP,SBBR,1724268232,1724279458,,,,,,
e48394,GLO1454 ,SBSP,SBBR,1724268425,1724273184,,,,,,
e491f0,TAM3104 ,SBSP,SBBR,1724269985,1724279821,,,,,,
e49608,AZU4524 ,SBSP,SBBR,1724273306,1724278499,,,,,,
e48fb4,GLO1456 ,SBSP,SBBR,1724274096,1724279311,,,,,,
e4997c,TAM3176 ,SBSP,SBBR,1724275300,1724288639,,,,,,
e48b66,TAM3012 ,SBSP,SBBR,1724276915,1724281627,,,,,,
e49526,GLO1460 ,SBSP,SBBR,1724278092,1724282980,,,,,,
e48ec6,TAM3018 ,SBSP,SBBR,1724280453,1724285203,,,,,,
e48fc2,TAM4736 ,SBSP,SBBR,1724280501,1724285323,,,,,,
e48d49,PPESV   ,SBSP,SBBR,1724281028,1724285976,,,,,,
e4956e,GLO1464 ,SBSP,SBBR,1724282605,1724287349,,,,,,
e49476,GLO1472 ,SBSP,SBBR,1724287083,1724291797,,,,,,
e486c3,TAM4546 ,SBSP,SBBR,1724287209,1724292019,,,,,,
e493b9,AZU6008 ,SBSP,SBBR,1724287331,1724292353,,,,,,
e486c1,TAM3022 ,SBSP,SBBR,1724287523,1724292597,,,,,,
e48e94,GLO1400 ,SBSP,SBBR,1724318382,1724323109,,,,,,
e480d1,TAM3000 ,SBSP,SBBR,1724318700,1724323744,,,,,,
e49522,GLO1430 ,SBSP,SBBR,1724320265,1724325048,,,,,,
e49647,PPBRU   ,SBSP,SBBR,1724320496,1724326038,,,,,,
e492b0,AZU6011 ,SBSP,SBBR,1724324462,1724329285,,,,,,
e48e46,TAM3537 ,SBSP,SBBR,1724324622,1724329495,,,,,,
e48b00,GLO1440 ,SBSP,SBBR,1724325720,1724330676,,,,,,
e49f45,AZU6000 ,SBSP,SBBR,1724329086,1724334221,,,,,,
e48624,PRALU   ,SBSP,SBBR,1724330481,1724336010,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1724331969,1724336936,,,,,,
e48b64,TAM3004 ,SBSP,SBBR,1724332373,1724337367,,,,,,
e4894e,TAM4700 ,SBSP,SBBR,1724334393,1724339500,,,,,,
e496e2,PSLID   ,SBSP,SBBR,1724336566,1724341377,,,,,,
e48198,TAM3008 ,SBSP,SBBR,1724337340,1724342208,,,,,,
e49eeb,GLO1444 ,SBSP,SBBR,1724338210,1724342906,,,,,,
e48f72,PRNGM   ,SBSP,SBBR,1724339941,1724345680,,,,,,
e496da,PSHVD   ,SBSP,SBBR,1724344451,1724349401,,,,,,
e48053,TAM3108 ,SBSP,SBBR,1724346309,1724351395,,,,,,
e491f1,TAM3609 ,SBSP,SBBR,1724347471,1724352508,,,,,,
e49f45,AZU6004 ,SBSP,SBBR,1724347922,1724353407,,,,,,
e495ea,PRBDB   ,SBSP,SBBR,1724348727,1724354233,,,,,,
e497e5,GLO1452 ,SBSP,SBBR,1724348900,1724353983,,,,,,
e4894f,TAM3709 ,SBSP,SBBR,1724350502,1724363549,,,,,,
e48045,TAM3581 ,SBSP,SBBR,1724350686,1724355671,,,,,,
e4952d,GLO1795 ,SBSP,SBBR,1724355517,1724366098,,,,,,
e480d1,TAM3104 ,SBSP,SBBR,1724356444,1724366241,,,,,,
e49c0d,PPAFL   ,SBSP,SBBR,1724359963,1724365402,,,,,,
e48dc2,TAM3012 ,SBSP,SBBR,1724362143,1724367275,,,,,,
e49a59,GLO1456 ,SBSP,SBBR,1724362782,1724367698,,,,,,
e49a2e,AZU6006 ,SBSP,SBBR,1724364588,1724369418,,,,,,
e48dc1,TAM4736 ,SBSP,SBBR,1724365560,1724370487,,,,,,
e49526,GLO1460 ,SBSP,SBBR,1724366854,1724371306,,,,,,
e48519,TAM3018 ,SBSP,SBBR,1724367814,1724372789,,,,,,
e48120,GLO1464 ,SBSP,SBBR,1724368542,1724373406,,,,,,
e49220,TAM4546 ,SBSP,SBBR,1724369818,1724374527,,,,,,
e48fc1,TAM3022 ,SBSP,SBBR,1724373734,1724378740,,,,,,
e481d7,GLO1472 ,SBSP,SBBR,1724377461,1724382409,,,,,,
e494b4,AZU6008 ,SBSP,SBBR,1724377689,1724382565,,,,,,
e486c1,TAM3000 ,SBSP,SBBR,1724404239,1724409312,,,,,,
e49524,GLO1400 ,SBSP,SBBR,1724404575,1724409595,,,,,,
e4988b,GLO1430 ,SBSP,SBBR,1724406800,1724411516,,,,,,
e486c2,TAM3537 ,SBSP,SBBR,1724409903,1724414967,,,,,,
e49a2e,AZU6011 ,SBSP,SBBR,1724410203,1724415431,,,,,,
e4814b,GLO1440 ,SBSP,SBBR,1724414890,1724420069,,,,,,
e48b64,TAM3006 ,SBSP,SBBR,1724415944,1724420801,,,,,,
e49d20,AZU6000 ,SBSP,SBBR,1724416532,1724421714,,,,,,
e4952a,GLO1206 ,SBSP,SBBR,1724420910,1724425856,,,,,,
e48045,TAM4700 ,SBSP,SBBR,1724421592,1724426613,,,,,,
e49764,TAM3008 ,SBSP,SBBR,1724424393,1724429458,,,,,,
e49689,PSMVX   ,SBSP,SBBR,1724424987,1724430456,,,,,,
e49608,AZU6002 ,SBSP,SBBR,1724428020,1724433255,,,,,,
e47f41,        ,SBSP,SBBR,1724429870,1724435922,,,,,,
e48dc1,TAM3108 ,SBSP,SBBR,1724433345,1724438532,,,,,,
e48fc1,TAM3609 ,SBSP,SBBR,1724434891,1724440049,,,,,,
e49d20,AZU6004 ,SBSP,SBBR,1724435378,1724440523,,,,,,
e48b64,TAM3709 ,SBSP,SBBR,1724436318,1724450155,,,,,,
e48989,GLO1452 ,SBSP,SBBR,1724436975,1724441872,,,,,,
e480d1,TAM3581 ,SBSP,SBBR,1724437477,1724442265,,,,,,
e4952e,GLO9049 ,SBSP,SBBR,1724438820,1724453343,,,,,,
e497e6,GLO1975 ,SBSP,SBBR,1724439091,1724455151,,,,,,
e48613,GLO1795 ,SBSP,SBBR,1724440382,1724452241,,,,,,
e4952a,GLO1454 ,SBSP,SBBR,1724442112,1724447055,,,,,,
e48ec6,TAM3104 ,SBSP,SBBR,1724442992,1724453072,,,,,,
e48e88,AZU6006 ,SBSP,SBBR,1724446232,1724451499,,,,,,
e49608,AZU4524 ,SBSP,SBBR,1724447259,1724452390,,,,,,
e48394,GLO1456 ,SBSP,SBBR,1724448365,1724453497,,,,,,
e48044,TAM3012 ,SBSP,SBBR,1724450021,1724454967,,,,,,
e4997c,TAM4736 ,SBSP,SBBR,1724454063,1724459120,,,,,,
e4827e,TAM3018 ,SBSP,SBBR,1724455729,1724460927,,,,,,
e480d1,TAM4546 ,SBSP,SBBR,1724456643,1724461878,,,,,,
e47ed1,GLO1472 ,SBSP,SBBR,1724458717,1724463702,,,,,,
e490f0,TAM3022 ,SBSP,SBBR,1724459866,1724464874,,,,,,
e49528,GLO1464 ,SBSP,SBBR,1724462085,1724467196,,,,,,
e49af4,AZU6008 ,SBSP,SBBR,1724462261,1724467497,,,,,,
e49522,GLO1400 ,SBSP,SBBR,1724491337,1724496417,,,,,,
e48fb6,GLO1430 ,SBSP,SBBR,1724492836,1724497796,,,,,,
e48be3,TAM3004 ,SBSP,SBBR,1724498770,1724503876,,,,,,
e48eff,GLO1442 ,SBSP,SBBR,1724502727,1724507816,,,,,,
e490ed,TAM4700 ,SBSP,SBBR,1724506877,1724511892,,,,,,
e47ffe,TAM3192 ,SBSP,SBBR,1724514260,1724527885,,,,,,
e48b64,TAM3609 ,SBSP,SBBR,1724518776,1724523809,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1724527133,1724532666,,,,,,
e49314,TAM3098 ,SBSP,SBBR,1724527571,1724538743,,,,,,
e49050,AZU6006 ,SBSP,SBBR,1724529703,1724534969,,,,,,
e4819c,TAM3016 ,SBSP,SBBR,1724529962,1724535087,,,,,,
e48f02,GLO1456 ,SBSP,SBBR,1724533731,1724538954,,,,,,
e49763,TAM3846 ,SBSP,SBBR,1724535162,1724540257,,,,,,
e48e46,TAM3018 ,SBSP,SBBR,1724540635,1724545597,,,,,,
e47ed1,GLO1400 ,SBSP,SBBR,1724576913,1724582358,,,,,,
e48be3,TAM3004 ,SBSP,SBBR,1724584973,1724589949,,,,,,
e4919e,GLO1442 ,SBSP,SBBR,1724589724,1724594819,,,,,,
e4944e,TAM3008 ,SBSP,SBBR,1724593885,1724599046,,,,,,
e400d9,FAB01   ,SBSP,SBBR,1724598192,1724603085,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1724599336,1724604418,,,,,,
e49aab,TAM3098 ,SBSP,SBBR,1724600625,1724607108,,,,,,
e496e2,PSLID   ,SBSP,SBBR,1724601275,1724606253,,,,,,
e48be3,TAM3192 ,SBSP,SBBR,1724603023,1724617028,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1724603246,1724608365,,,,,,
e48011,TAM3010 ,SBSP,SBBR,1724604347,1724609208,,,,,,
e48f04,GLO1452 ,SBSP,SBBR,1724607150,1724612009,,,,,,
e48b65,TAM3012 ,SBSP,SBBR,1724610590,1724615298,,,,,,
e49522,GLO1454 ,SBSP,SBBR,1724613949,1724618635,,,,,,
e47f41,        ,SBSP,SBBR,1724615527,1724621104,,,,,,
e4894f,TAM3472 ,SBSP,SBBR,1724615857,1724627344,,,,,,
e48799,TAM3609 ,SBSP,SBBR,1724620189,1724625289,,,,,,
e49a8a,AZU4524 ,SBSP,SBBR,1724621329,1724626599,,,,,,
e494bc,GLO1456 ,SBSP,SBBR,1724622364,1724627666,,,,,,
e49c59,TAM3846 ,SBSP,SBBR,1724624436,1724629237,,,,,,
